Var1,Var2_1,Var2_2,Var2_3
6.85,1,1.00004436413919,0.999999999999798
6.86,1,1.00268147054702,0.999999999999852
6.87,1,1.00466205944536,0.999999999999901
6.88,1,1.00550121359643,0.999999999999947
6.89,1,1.00499347879756,0.999999999999988
6.9,1,1.00326316623538,1.00000000000003
6.91,1,1.00073391677188,1.00000000000006
6.92,1,0.998024978886402,1.00000000000009
6.93,1,0.99579959505082,1.00000000000012
6.94,1,0.99460261684107,1.00000000000014
6.95,1,0.994727106268979,1.00000000000016
6.96,1,0.996142583980879,1.00000000000018
6.97,1,0.998502491666389,1.0000000000002
6.98,1,1.00122904161944,1.00000000000021
6.99,1,1.00365467931978,1.00000000000022
7,1,1.00518552406129,1.00000000000023
7.01,1,1.00544677166118,1.00000000000023
7.02,1,1.00437445959566,1.00000000000023
7.03,1,1.00223112725657,1.00000000000024
7.04,1,0.999541537151843,1.00000000000024
7.05,1,0.996964194741851,1.00000000000023
7.06,1,0.99513012333652,1.00000000000023
7.07,1,0.99448836758135,1.00000000000023
7.08,1,0.99519605166722,1.00000000000022
7.09,1,0.997079909848563,1.00000000000022
7.1,1,0.999678707940734,1.00000000000021
7.11,1,1.00235616953451,1.0000000000002
7.12,1,1.00445675865201,1.00000000000019
7.13,1,1.00546617781664,1.00000000000018
7.14,1,1.00513728601219,1.00000000000017
7.15,1,1.00355060742288,1.00000000000016
7.16,1,1.00109461630473,1.00000000000015
7.17,1,0.998370624939137,1.00000000000014
7.18,1,0.996045561414918,1.00000000000013
7.19,1,0.994688682372227,1.00000000000012
7.2,1,0.994632199123522,1.00000000000011
7.21,1,0.995889940738006,1.0000000000001
7.22,1,0.998153968203179,1.00000000000009
7.23,1,1.00086996863485,1.00000000000009
7.24,1,1.00337297040351,1.00000000000008
7.25,1,1.00505015138095,1.00000000000007
7.26,1,1.00549087917017,1.00000000000006
7.27,1,1.00458724823744,1.00000000000005
7.28,1,1.00256049895032,1.00000000000004
7.29,1,0.999906850219648,1.00000000000004
7.3,1,0.99727600780393,1.00000000000003
7.31,1,0.995312093680366,1.00000000000002
7.32,1,0.994495942520303,1.00000000000002
7.33,1,0.995027376591989,1.00000000000001
7.34,1,0.996776282300264,1.00000000000001
7.35,1,0.999314466532521,1
7.36,1,1.00202049326643,0.999999999999999
7.37,1,1.00423183278156,0.999999999999995
7.38,1,1.00540707204142,0.999999999999992
7.39,1,1.00525847148732,0.999999999999989
7.4,1,1.00382241371751,0.999999999999986
7.41,1,1.00145049575832,0.999999999999983
7.42,1,0.998723445849671,0.999999999999981
7.43,1,0.996308940918404,0.99999999999998
7.44,1,0.994798135980493,0.999999999999978
7.45,1,0.994560928775902,0.999999999999977
7.46,1,0.995655395901205,0.999999999999976
7.47,1,0.997813573633253,0.999999999999975
7.48,1,1.00050706479416,0.999999999999975
7.49,1,1.00307640880895,0.999999999999975
7.5,1,1.00489254065379,0.999999999999975
7.51,1,1.00551080791326,0.999999999999975
7.52,1,1.00477983719941,0.999999999999975
7.53,1,1.00287859563649,0.999999999999976
7.54,1,1.00027257346722,0.999999999999976
7.55,1,0.997599815806835,0.999999999999977
7.56,1,0.995514706946282,0.999999999999977
7.57,1,0.994527754255338,0.999999999999978
7.58,1,0.994880598173924,0.999999999999979
7.59,1,0.996486850204909,0.99999999999998
7.6,1,0.998953243831111,0.999999999999981
7.61,1,1.00167591987435,0.999999999999982
7.62,1,1.00398827228259,0.999999999999983
7.63,1,1.0053241565402,0.999999999999984
7.64,1,1.0053565015903,0.999999999999985
7.65,1,1.00407738823658,0.999999999999986
7.66,1,1.00179998803865,0.999999999999988
7.67,1,0.999081887992078,0.999999999999989
7.68,1,0.996588573785319,0.999999999999989
7.69,1,0.99493049569356,0.99999999999999
7.7,1,0.994513609061158,0.999999999999991
7.71,1,0.995439982275157,0.999999999999992
7.72,1,0.997482806864373,0.999999999999993
7.73,1,1.00014192812337,0.999999999999994
7.74,1,1.00276630042785,0.999999999999995
7.75,1,1.00471338590949,0.999999999999996
7.76,1,1.0055064701354,0.999999999999996
7.77,1,1.00495137842731,0.999999999999997
7.78,1,1.00318401659485,0.999999999999998
7.79,1,1.00063709645351,0.999999999999998
7.8,1,0.99793419288084,0.999999999999999
7.81,1,0.995737070938477,0.999999999999999
7.82,1,0.994583662705224,1
7.83,1,0.994756362743099,1
7.84,1,0.996212888059706,1
7.85,1,0.998596630459444,1
7.86,1,1.00132396666693,1
7.87,1,1.00372714965941,1
7.88,1,1.00521779642637,1
7.89,1,1.00543094465114,1
7.9,1,1.0043144082145,1
7.91,1,1.00214155417671,1
7.92,1,0.999444372987139,1
7.93,1,0.99688322866849,1
7.94,1,0.995085178672996,1
7.95,1,0.994490448348739,1
7.96,1,0.995244648421043,1
7.97,1,0.997163124408561,1
7.98,1,0.999776166480359,1
7.99,1,1.00244401080423,1
8,1,1.00451347604537,1
8.01,1,1.00547788493763,1
8.02,1,1.00510111654924,1
8.03,1,1.00347541692193,1
8.04,1,1.00099881402274,1
8.05,1,0.99827766661592,1
8.06,1,0.995978206490003,1
8.07,1,0.994663421680286,1
8.08,1,0.994655217362911,1
8.09,1,0.995955602240907,1
8.1,1,0.998246196743633,1
8.11,1,1.00096618344954,1
8.12,1,1.00344961475018,1
8.13,1,1.00508846005046,1
8.14,1,1.00548147286413,1
8.15,1,1.00453242994762,1
8.16,1,1.0024736901059,1
8.17,1,0.999809304653311,1
8.18,1,0.997191608072319,1
8.19,1,0.995261503781317,1
8.2,1,0.994491548625482,1
8.21,1,0.995070254480087,1
8.22,1,0.996855933968852,1
8.23,1,0.999411390475179,1
8.24,1,1.00211095912166,1
8.25,1,1.00429369135288,1
8.26,1,1.0054251781932,1
8.27,1,1.00522839220212,1
8.28,1,1.0037515134534,1
8.29,1,1.00135613337269,1
8.3,1,0.99862872454554,1
8.31,1,0.996237051774544,1
8.32,1,0.994766679966546,1
8.33,1,0.994577607421155,1
8.34,1,0.995716125691617,1
8.35,1,0.997903485798111,1
8.36,1,1.00060414569972,1
8.37,1,1.00315688966371,1
8.38,1,1.00493671693766,1
8.39,1,1.00550786373124,1
8.4,1,1.00473049338995,1
8.41,1,1.00279493328508,1
8.42,1,1.00017507603531,1
8.43,1,0.997512354066112,1
8.44,1,0.995458694581212,1
8.45,1,0.994516905046394,1
8.46,1,0.994917568385841,1
8.47,1,0.996562588240433,1
8.48,1,0.999049206377693,1
8.49,1,1.00176861195378,1
8.5,1,1.00405499964108,1
8.51,1,1.00534858199319,1
8.52,1,1.00533264493505,1
8.53,1,1.00401109041431,1
8.54,1,1.00170748106848,1
8.55,1,0.998985820806603,1
8.56,1,0.996512466982003,1
8.57,1,0.994892982872175,1
8.58,1,0.994523874668687,1
8.59,1,0.995495512932852,1
8.6,1,0.997570006730533,1
8.61,1,1.00023944762956,1
8.62,1,1.00285026339784,1
8.63,1,1.00476323527992,1
8.64,1,1.00551000104183,1
8.65,1,1.0049077263807,1
8.66,1,1.00310386913864,1
8.67,1,1.00054007648021,1
8.68,1,0.997844054263604,1
8.69,1,0.995675882754502,1
8.7,1,0.994566405955959,1
8.71,1,0.994787262482614,1
8.72,1,0.996284378954102,1
8.73,1,0.998691209044439,1
8.74,1,1.00141847680638,1
8.75,1,1.00379845197501,1
8.76,1,1.00524843362451,1
8.77,1,1.00541341567721,1
8.78,1,1.00425300477266,1
8.79,1,1.00205130997103,1
8.8,1,0.99934738294656,1
8.81,1,0.996803239337585,1
8.82,1,0.995041774229695,1
8.83,1,0.994494255714545,1
8.84,1,0.995294735420018,1
8.85,1,0.99724722799651,1
8.86,1,0.999873695165736,1
8.87,1,1.00253108616343,1
8.88,1,1.00456877899359,1
8.89,1,1.00548787538439,1
8.9,1,1.00506334848474,1
8.91,1,1.00339913728558,1
8.92,1,1.00090269872985,1
8.93,1,0.998185248042332,1
8.94,1,0.99591211192574,1
8.95,1,0.994639833379808,1
8.96,1,0.994679910564845,1
8.97,1,0.996022531188213,1
8.98,1,0.998338974895781,1
8.99,1,1.00106209547914,1
9,1,1.00352517804733,1
9.01,1,1.00512517408465,1
9.02,1,1.00547034875935,1
9.03,1,1.00447619127268,1
9.04,1,1.00238610604983,1
9.05,1,0.999711818847627,1
9.06,1,0.997108088442191,1
9.07,1,0.995212398845047,1
9.08,1,0.994488880984064,1
9.09,1,0.995114677265176,1
9.1,1,0.996936570933361,1
9.11,1,0.999508498877882,1
9.12,1,1.0022007634388,1
9.13,1,1.00435420435559,1
9.14,1,1.00544158418795,1
9.15,1,1.00519667442921,1
9.16,1,1.00367943752985,1
9.17,1,1.00126134599831,1
9.18,1,0.998534432975402,1
9.19,1,0.996166341873556,1
9.2,1,0.994736863984564,1
9.21,1,0.994595985350437,1
9.22,1,0.995778197974123,1
9.23,1,0.997994054974236,1
9.24,1,1.00070103727643,1
9.25,1,1.00323638120383,1
9.26,1,1.00497934613979,1
9.27,1,1.00550319347996,1
9.28,1,1.00467966712565,1
9.29,1,1.00271039504989,1
9.3,1,1.00007752373758,1
9.31,1,0.997425671910577,1
9.32,1,0.995404105382694,1
9.33,1,0.994507774144556,1
9.34,1,0.994956131343904,1
9.35,1,0.996639403501333,1
9.36,1,0.999145466886536,1
9.37,1,1.0018607497808,1
9.38,1,1.00412045623281,1
9.39,1,1.00537133129309,1
9.4,1,1.00530711712109,1
9.41,1,1.00394353558567,1
9.42,1,1.00161443900327,1
9.43,1,0.998890071447338,1
9.44,1,0.99643745311121,1
9.45,1,0.994857070501623,1
9.46,1,0.994535856399176,1
9.47,1,0.995552455218881,1
9.48,1,0.997657968114551,1
9.49,1,1.000336892097,1
9.5,1,1.00293333314457,1
9.51,1,1.00481159193479,1
9.52,1,1.00551180520923,1
9.53,1,1.00486253633753,1
9.54,1,1.00302274898352,1
9.55,1,1.00044288725628,1
9.56,1,0.997754591282474,1
9.57,1,0.995616049674085,1
9.58,1,0.994550852001092,1
9.59,1,0.994819795803913,1
9.6,1,0.996357034259872,1
9.61,1,0.998786197781887,1
9.62,1,1.00151254241973,1
9.63,1,1.00386856392146,1
9.64,1,1.00527742605433,1
9.65,1,1.00539419023244,1
9.66,1,1.00419026851268,1
9.67,1,1.0019604229203,1
9.68,1,0.999250597424884,1
9.69,1,0.996724251816188,1
9.7,1,0.994999923608601,1
9.71,1,0.994499788485389,1
9.72,1,0.995346296967537,1
9.73,1,0.997332194255599,1
9.74,1,0.999971263432868,1
9.75,1,1.00261736832399,1
9.76,1,1.00462265016549,1
9.77,1,1.00549614602592,1
9.78,1,1.00502399365441,1
9.79,1,1.00332179241839,1
9.8,1,1.00080630054679,1
9.81,1,0.998093398180624,1
9.82,1,0.995847298434901,1
9.83,1,0.994617924862845,1
9.84,1,0.994706270990797,1
9.85,1,0.996090706605455,1
9.86,1,0.998432273584472,1
9.87,1,1.00115767466638,1
9.88,1,1.00359963661464,1
9.89,1,1.00516028197793,1
9.9,1,1.00545751034189,1
9.91,1,1.00441854983683,1
9.92,1,1.0022977742294,1
9.93,1,0.999614423352936,1
9.94,1,0.99702547508713,1
9.95,1,0.995164794260178,1
9.96,1,0.994487940432031,1
9.97,1,0.99516063102592,1
9.98,1,0.997018167923557,1
9.99,1,0.999605761308536,1
10,1,1.00228987807474,1
