Time,gate,Duty_moduladora,Vref_hs,Vout,V_port,D_pedro,Vref_pedro,portadora_pedro,V6,Vref_hst,V8
0.000302,1,2.3882,10,5.17184,0.2,0.422277,5,0.2,0.688277,5,0.2
0.000303,1,2.39338,10,5.17582,0.3,0.422126,5,0.3,0.688288,5,0.3
0.000304,1,2.39846,10,5.18175,0.4,0.421945,5,0.4,0.688203,5,0.4
0.000305,0,2.40342,10,5.18823,0.5,0.421726,5,0.5,0.687993,5,0.5
0.000306,0,2.40834,10,5.19291,0.6,0.421493,5,0.6,0.687741,5,0.6
0.000307,0,2.41335,10,5.19633,0.7,0.421289,5,0.7,0.687589,5,0.7
0.000308,0,2.41844,10,5.19811,0.8,0.421106,5,0.8,0.687505,5,0.8
0.000309,0,2.42361,10,5.19829,0.9,0.420951,5,0.9,0.687512,5,0.9
0.00031,0,2.42888,10,5.19691,1,0.420825,5,1,0.687608,5,1
0.000311,1,2.43423,10,5.19632,0.1,0.420728,5,0.1,0.687793,5,0.1
0.000312,1,2.43953,10,5.19777,0.2,0.420618,5,0.2,0.687925,5,0.2
0.000313,1,2.44471,10,5.20071,0.3,0.420469,5,0.3,0.687931,5,0.3
0.000314,1,2.44979,10,5.20562,0.4,0.420292,5,0.4,0.68784,5,0.4
0.000315,0,2.45474,10,5.21105,0.5,0.420076,5,0.5,0.687626,5,0.5
0.000316,0,2.45966,10,5.21469,0.6,0.419848,5,0.6,0.687373,5,0.6
0.000317,0,2.46468,10,5.21709,0.7,0.419649,5,0.7,0.687219,5,0.7
0.000318,0,2.46976,10,5.21787,0.8,0.419472,5,0.8,0.687134,5,0.8
0.000319,0,2.47494,10,5.21707,0.9,0.419323,5,0.9,0.687139,5,0.9
0.00032,0,2.48021,10,5.21473,1.0842e-013,0.419203,5,1.0842e-013,0.687235,5,1.0842e-013
0.000321,1,2.48556,10,5.2132,0.1,0.419112,5,0.1,0.687418,5,0.1
0.000322,1,2.49086,10,5.21373,0.2,0.419008,5,0.2,0.687549,5,0.2
0.000323,1,2.49604,10,5.21577,0.3,0.418866,5,0.3,0.687553,5,0.3
0.000324,1,2.50112,10,5.21979,0.4,0.418696,5,0.4,0.687462,5,0.4
0.000325,0,2.50607,10,5.2243,0.5,0.418487,5,0.5,0.687246,5,0.5
0.000326,0,2.511,10,5.22703,0.6,0.418267,5,0.6,0.686995,5,0.6
0.000327,0,2.51602,10,5.22855,0.7,0.418077,5,0.7,0.686844,5,0.7
0.000328,0,2.52111,10,5.22846,0.8,0.417909,5,0.8,0.686761,5,0.8
0.000329,0,2.52629,10,5.2268,0.9,0.417769,5,0.9,0.686769,5,0.9
0.00033,0,2.53156,10,5.22363,1,0.417658,5,1,0.686866,5,1
0.000331,1,2.53691,10,5.22129,0.1,0.417577,5,0.1,0.687052,5,0.1
0.000332,1,2.54222,10,5.22103,0.2,0.417482,5,0.2,0.687185,5,0.2
0.000333,1,2.5474,10,5.22228,0.3,0.41735,5,0.3,0.687191,5,0.3
0.000334,1,2.55248,10,5.22554,0.4,0.41719,5,0.4,0.687102,5,0.4
0.000335,0,2.55744,10,5.22925,0.5,0.416992,5,0.5,0.686888,5,0.5
0.000336,0,2.56237,10,5.23121,0.6,0.416783,5,0.6,0.686642,5,0.6
0.000337,0,2.5674,10,5.23196,0.7,0.416605,5,0.7,0.686496,5,0.7
0.000338,0,2.5725,10,5.23112,0.8,0.416448,5,0.8,0.686418,5,0.8
0.000339,0,2.57768,10,5.22875,0.9,0.41632,5,0.9,0.686431,5,0.9
0.00034,0,2.58296,10,5.22486,1,0.416221,5,1,0.686533,5,1
0.000341,1,2.58832,10,5.22184,0.1,0.416152,5,0.1,0.686724,5,0.1
0.000342,1,2.59364,10,5.2209,0.2,0.416069,5,0.2,0.686862,5,0.2
0.000343,1,2.59882,10,5.2215,0.3,0.415949,5,0.3,0.686872,5,0.3
0.000344,1,2.60391,10,5.22411,0.4,0.415801,5,0.4,0.686787,5,0.4
0.000345,0,2.60888,10,5.22715,0.5,0.415616,5,0.5,0.686578,5,0.5
0.000346,0,2.61381,10,5.22846,0.6,0.41542,5,0.6,0.68634,5,0.6
0.000347,0,2.61885,10,5.22857,0.7,0.415255,5,0.7,0.686201,5,0.7
0.000348,0,2.62395,10,5.22711,0.8,0.415112,5,0.8,0.68613,5,0.8
0.000349,0,2.62915,10,5.22412,0.9,0.414998,5,0.9,0.68615,5,0.9
0.00035,0,2.63443,10,5.21965,1,0.414913,5,1,0.686259,5,1
0.000351,1,2.63981,10,5.21605,0.1,0.414857,5,0.1,0.686457,5,0.1
0.000352,1,2.64513,10,5.21457,0.2,0.414788,5,0.2,0.686601,5,0.2
0.000353,1,2.65032,10,5.21462,0.3,0.414683,5,0.3,0.686617,5,0.3
0.000354,1,2.65542,10,5.21671,0.4,0.414549,5,0.4,0.686539,5,0.4
0.000355,0,2.66039,10,5.21919,0.5,0.414377,5,0.5,0.686337,5,0.5
0.000356,0,2.66534,10,5.21996,0.6,0.414197,5,0.6,0.686107,5,0.6
0.000357,0,2.67038,10,5.21955,0.7,0.414047,5,0.7,0.685977,5,0.7
0.000358,0,2.6755,10,5.21758,0.8,0.413918,5,0.8,0.685915,5,0.8
0.000359,0,2.6807,10,5.21411,0.9,0.413819,5,0.9,0.685943,5,0.9
0.00036,0,2.68599,10,5.20916,1,0.413749,5,1,0.686061,5,1
0.000361,1,2.69138,10,5.2051,0.1,0.413709,5,0.1,0.686266,5,0.1
0.000362,1,2.69671,10,5.20317,0.2,0.413655,5,0.2,0.686418,5,0.2
0.000363,1,2.70191,10,5.2028,0.3,0.413564,5,0.3,0.686443,5,0.3
0.000364,1,2.70701,10,5.20446,0.4,0.413445,5,0.4,0.686373,5,0.4
0.000365,0,2.71199,10,5.2065,0.5,0.413289,5,0.5,0.686178,5,0.5
0.000366,0,2.71695,10,5.20685,0.6,0.413124,5,0.6,0.685958,5,0.6
0.000367,0,2.72201,10,5.20602,0.7,0.41299,5,0.7,0.685837,5,0.7
0.000368,0,2.72713,10,5.20365,0.8,0.412877,5,0.8,0.685784,5,0.8
0.000369,0,2.73235,10,5.19979,0.9,0.412794,5,0.9,0.685822,5,0.9
0.00037,0,2.73765,10,5.19447,1,0.41274,5,1,0.685949,5,1
0.000371,1,2.74304,10,5.19006,0.1,0.412715,5,0.1,0.686164,5,0.1
0.000372,1,2.74838,10,5.18778,0.2,0.412677,5,0.2,0.686325,5,0.2
0.000373,1,2.75359,10,5.18708,0.3,0.412602,5,0.3,0.686358,5,0.3
0.000374,1,2.75871,10,5.18843,0.4,0.412499,5,0.4,0.686296,5,0.4
0.000375,0,2.7637,10,5.19013,0.5,0.412358,5,0.5,0.68611,5,0.5
0.000376,0,2.76867,10,5.19015,0.6,0.41221,5,0.6,0.6859,5,0.6
0.000377,0,2.77374,10,5.18901,0.7,0.412092,5,0.7,0.685789,5,0.7
0.000378,0,2.77887,10,5.18634,0.8,0.411995,5,0.8,0.685747,5,0.8
0.000379,0,2.7841,10,5.18219,0.9,0.411928,5,0.9,0.685794,5,0.9
0.00038,0,2.78941,10,5.17659,1,0.41189,5,1,0.685931,5,1
0.000381,1,2.79481,10,5.17192,0.1,0.411882,5,0.1,0.686155,5,0.1
0.000382,1,2.80016,10,5.1694,0.2,0.411859,5,0.2,0.686325,5,0.2
0.000383,1,2.80538,10,5.16846,0.3,0.4118,5,0.3,0.686367,5,0.3
0.000384,1,2.81051,10,5.16958,0.4,0.411713,5,0.4,0.686315,5,0.4
0.000385,0,2.81551,10,5.17103,0.5,0.411588,5,0.5,0.686137,5,0.5
0.000386,0,2.82049,10,5.17082,0.6,0.411456,5,0.6,0.685938,5,0.6
0.000387,0,2.82557,10,5.16946,0.7,0.411354,5,0.7,0.685837,5,0.7
0.000388,0,2.83071,10,5.16658,0.8,0.411273,5,0.8,0.685805,5,0.8
0.000389,0,2.83595,10,5.16223,0.9,0.411222,5,0.9,0.685862,5,0.9
0.00039,0,2.84127,10,5.15645,2.60209e-013,0.4112,5,2.60209e-013,0.686009,5,2.60209e-013
0.000391,1,2.84668,10,5.1516,0.1,0.411207,5,0.1,0.686242,5,0.1
0.000392,1,2.85204,10,5.14892,0.2,0.411201,5,0.2,0.686421,5,0.2
0.000393,1,2.85727,10,5.14782,0.3,0.411157,5,0.3,0.686472,5,0.3
0.000394,1,2.86241,10,5.14879,0.4,0.411085,5,0.4,0.686429,5,0.4
0.000395,0,2.86742,10,5.15009,0.5,0.410976,5,0.5,0.68626,5,0.5
0.000396,0,2.87241,10,5.14973,0.6,0.41086,5,0.6,0.686072,5,0.6
0.000397,0,2.8775,10,5.14823,0.7,0.410773,5,0.7,0.68598,5,0.7
0.000398,0,2.88265,10,5.14522,0.8,0.410709,5,0.8,0.685957,5,0.8
0.000399,0,2.8879,10,5.14076,0.9,0.410673,5,0.9,0.686025,5,0.9
0.0004,0,2.89323,10,5.13486,1,0.410666,5,1,0.68618,5,1
0.000401,1,2.89866,10,5.12992,0.1,0.410689,5,0.1,0.686423,5,0.1
0.000402,1,2.90402,10,5.12714,0.2,0.410698,5,0.2,0.686611,5,0.2
0.000403,1,2.90926,10,5.12596,0.3,0.410669,5,0.3,0.686671,5,0.3
0.000404,1,2.91441,10,5.12686,0.4,0.410613,5,0.4,0.686636,5,0.4
0.000405,0,2.91943,10,5.12807,0.5,0.410518,5,0.5,0.686476,5,0.5
0.000406,0,2.92443,10,5.12764,0.6,0.410417,5,0.6,0.686297,5,0.6
0.000407,0,2.92952,10,5.12607,0.7,0.410345,5,0.7,0.686215,5,0.7
0.000408,0,2.93469,10,5.12301,0.8,0.410296,5,0.8,0.686201,5,0.8
0.000409,0,2.93994,10,5.11849,0.9,0.410275,5,0.9,0.686277,5,0.9
0.00041,0,2.94529,10,5.11256,1,0.410283,5,1,0.686442,5,1
0.000411,1,2.95072,10,5.10758,0.1,0.41032,5,0.1,0.686694,5,0.1
0.000412,1,2.9561,10,5.10478,0.2,0.410343,5,0.2,0.68689,5,0.2
0.000413,1,2.96134,10,5.10358,0.3,0.410329,5,0.3,0.686958,5,0.3
0.000414,1,2.9665,10,5.10447,0.4,0.410286,5,0.4,0.686931,5,0.4
0.000415,0,2.97153,10,5.10566,0.5,0.410206,5,0.5,0.68678,5,0.5
0.000416,0,2.97653,10,5.10523,0.6,0.410119,5,0.6,0.686609,5,0.6
0.000417,0,2.98164,10,5.10366,0.7,0.410061,5,0.7,0.686535,5,0.7
0.000418,0,2.98682,10,5.1006,0.8,0.410026,5,0.8,0.68653,5,0.8
0.000419,0,2.99208,10,5.09609,0.9,0.410018,5,0.9,0.686614,5,0.9
0.00042,0,2.99743,10,5.09017,3.25261e-013,0.41004,5,3.25261e-013,0.686787,5,3.25261e-013
0.000421,1,3.00287,10,5.08522,0.1,0.410091,5,0.1,0.687047,5,0.1
0.000422,1,3.00826,10,5.08245,0.2,0.410127,5,0.2,0.687251,5,0.2
0.000423,1,3.01351,10,5.08128,0.3,0.410126,5,0.3,0.687326,5,0.3
0.000424,1,3.01867,10,5.08221,0.4,0.410097,5,0.4,0.687307,5,0.4
0.000425,0,3.02371,10,5.08345,0.5,0.410029,5,0.5,0.687163,5,0.5
0.000426,0,3.02873,10,5.08306,0.6,0.409956,5,0.6,0.687,5,0.6
0.000427,0,3.03384,10,5.08154,0.7,0.409911,5,0.7,0.686934,5,0.7
0.000428,0,3.03902,10,5.07854,0.8,0.409888,5,0.8,0.686935,5,0.8
0.000429,0,3.04429,10,5.0741,0.9,0.409893,5,0.9,0.687027,5,0.9
0.00043,0,3.04965,10,5.06824,1,0.409928,5,1,0.687207,5,1
0.000431,1,3.0551,10,5.06337,0.1,0.409991,5,0.1,0.687474,5,0.1
0.000432,1,3.06049,10,5.06067,0.2,0.41004,5,0.2,0.687684,5,0.2
0.000433,1,3.06575,10,5.05959,0.3,0.410051,5,0.3,0.687767,5,0.3
0.000434,1,3.07092,10,5.0606,0.4,0.410033,5,0.4,0.687754,5,0.4
0.000435,0,3.07596,10,5.06193,0.5,0.409977,5,0.5,0.687617,5,0.5
0.000436,0,3.08099,10,5.06163,0.6,0.409915,5,0.6,0.68746,5,0.6
0.000437,0,3.08611,10,5.06021,0.7,0.409882,5,0.7,0.6874,5,0.7
0.000438,0,3.0913,10,5.05731,0.8,0.409871,5,0.8,0.687408,5,0.8
0.000439,0,3.09658,10,5.05297,0.9,0.409888,5,0.9,0.687506,5,0.9
0.00044,0,3.10194,10,5.04722,1,0.409933,5,1,0.687692,5,1
0.000441,1,3.1074,10,5.04246,0.1,0.410007,5,0.1,0.687965,5,0.1
0.000442,1,3.11279,10,5.03988,0.2,0.410067,5,0.2,0.688182,5,0.2
0.000443,1,3.11806,10,5.03891,0.3,0.410089,5,0.3,0.68827,5,0.3
0.000444,1,3.12324,10,5.04005,0.4,0.410082,5,0.4,0.688263,5,0.4
0.000445,0,3.12828,10,5.0415,0.5,0.410037,5,0.5,0.688131,5,0.5
0.000446,0,3.13331,10,5.04133,0.6,0.409985,5,0.6,0.68798,5,0.6
0.000447,0,3.13844,10,5.04004,0.7,0.409962,5,0.7,0.687925,5,0.7
0.000448,0,3.14363,10,5.03727,0.8,0.409961,5,0.8,0.687939,5,0.8
0.000449,0,3.14892,10,5.03307,0.9,0.409988,5,0.9,0.688042,5,0.9
0.00045,0,3.15429,10,5.02746,1,0.410043,5,1,0.688233,5,1
0.000451,1,3.15975,10,5.02284,0.1,0.410127,5,0.1,0.68851,5,0.1
0.000452,1,3.16515,10,5.02041,0.2,0.410196,5,0.2,0.688732,5,0.2
0.000453,1,3.17042,10,5.01959,0.3,0.410227,5,0.3,0.688824,5,0.3
0.000454,1,3.1756,10,5.02087,0.4,0.41023,5,0.4,0.688822,5,0.4
0.000455,0,3.18066,10,5.02248,0.5,0.410194,5,0.5,0.688695,5,0.5
0.000456,0,3.18569,10,5.02247,0.6,0.410151,5,0.6,0.688548,5,0.6
0.000457,0,3.19082,10,5.02134,0.7,0.410137,5,0.7,0.688497,5,0.7
0.000458,0,3.19602,10,5.01874,0.8,0.410144,5,0.8,0.688515,5,0.8
0.000459,0,3.20131,10,5.0147,0.9,0.41018,5,0.9,0.688622,5,0.9
0.00046,0,3.20668,10,5.00925,4.11997e-013,0.410243,5,4.11997e-013,0.688817,5,4.11997e-013
0.000461,1,3.21214,10,5.0048,0.1,0.410336,5,0.1,0.689098,5,0.1
0.000462,1,3.21755,10,5.00253,0.2,0.410413,5,0.2,0.689323,5,0.2
0.000463,1,3.22283,10,5.00188,0.3,0.410452,5,0.3,0.68942,5,0.3
0.000464,1,3.22801,10,5.00333,0.4,0.410463,5,0.4,0.689421,5,0.4
0.000465,0,3.23307,10,5.00512,0.5,0.410435,5,0.5,0.689297,5,0.5
0.000466,0,3.2381,10,5.00529,0.6,0.410399,5,0.6,0.689153,5,0.6
0.000467,0,3.24324,10,5.00434,0.7,0.410393,5,0.7,0.689106,5,0.7
0.000468,0,3.24844,10,5.00192,0.8,0.410407,5,0.8,0.689126,5,0.8
0.000469,0,3.25373,10,4.99806,0.9,0.41045,5,0.9,0.689236,5,0.9
0.00047,0,3.25911,10,4.9928,1,0.410521,5,1,0.689434,5,1
0.000471,1,3.26457,10,4.98852,0.1,0.41062,5,0.1,0.689718,5,0.1
0.000472,1,3.26998,10,4.98644,0.2,0.410704,5,0.2,0.689946,5,0.2
0.000473,1,3.27526,10,4.98597,0.3,0.41075,5,0.3,0.690045,5,0.3
0.000474,1,3.28045,10,4.98761,0.4,0.410767,5,0.4,0.690049,5,0.4
0.000475,0,3.28551,10,4.98959,0.5,0.410745,5,0.5,0.689928,5,0.5
0.000476,0,3.29055,10,4.98996,0.6,0.410716,5,0.6,0.689785,5,0.6
0.000477,0,3.29568,10,4.9892,0.7,0.410715,5,0.7,0.68974,5,0.7
0.000478,0,3.30089,10,4.98696,0.8,0.410736,5,0.8,0.689762,5,0.8
0.000479,0,3.30618,10,4.9833,0.9,0.410784,5,0.9,0.689874,5,0.9
0.00048,0,3.31156,10,4.97823,1,0.410861,5,1,0.690073,5,1
0.000481,1,3.31703,10,4.97415,0.1,0.410965,5,0.1,0.690359,5,0.1
0.000482,1,3.32244,10,4.97225,0.2,0.411055,5,0.2,0.690589,5,0.2
0.000483,1,3.32772,10,4.97197,0.3,0.411106,5,0.3,0.690689,5,0.3
0.000484,1,3.33291,10,4.9738,0.4,0.411129,5,0.4,0.690695,5,0.4
0.000485,0,3.33797,10,4.97599,0.5,0.411112,5,0.5,0.690575,5,0.5
0.000486,0,3.34301,10,4.97656,0.6,0.411087,5,0.6,0.690434,5,0.6
0.000487,0,3.34814,10,4.976,0.7,0.411092,5,0.7,0.690389,5,0.7
0.000488,0,3.35335,10,4.97397,0.8,0.411116,5,0.8,0.690412,5,0.8
0.000489,0,3.35864,10,4.97049,0.9,0.411169,5,0.9,0.690524,5,0.9
0.00049,0,3.36402,10,4.96562,1,0.41125,5,1,0.690724,5,1
0.000491,1,3.36949,10,4.96174,0.1,0.411359,5,0.1,0.691011,5,0.1
0.000492,1,3.3749,10,4.96004,0.2,0.411453,5,0.2,0.691241,5,0.2
0.000493,1,3.38019,10,4.95995,0.3,0.411508,5,0.3,0.691343,5,0.3
0.000494,1,3.38537,10,4.96197,0.4,0.411534,5,0.4,0.691349,5,0.4
0.000495,0,3.39044,10,4.96437,0.5,0.411521,5,0.5,0.69123,5,0.5
0.000496,0,3.39548,10,4.96514,0.6,0.4115,5,0.6,0.691088,5,0.6
0.000497,0,3.40061,10,4.96478,0.7,0.411508,5,0.7,0.691043,5,0.7
0.000498,0,3.40582,10,4.96295,0.8,0.411536,5,0.8,0.691066,5,0.8
0.000499,0,3.41111,10,4.95968,0.9,0.411592,5,0.9,0.691178,5,0.9
0.0005,0,3.41649,10,4.95501,1,0.411676,5,1,0.691378,5,1
0.000501,1,3.42196,10,4.95132,0.1,0.411788,5,0.1,0.691664,5,0.1
0.000502,1,3.42737,10,4.94981,0.2,0.411885,5,0.2,0.691894,5,0.2
0.000503,1,3.43265,10,4.94992,0.3,0.411943,5,0.3,0.691996,5,0.3
0.000504,1,3.43784,10,4.95213,0.4,0.411972,5,0.4,0.692002,5,0.4
0.000505,0,3.4429,10,4.95473,0.5,0.411962,5,0.5,0.691882,5,0.5
0.000506,0,3.44794,10,4.9557,0.6,0.411943,5,0.6,0.691739,5,0.6
0.000507,0,3.45308,10,4.95555,0.7,0.411953,5,0.7,0.691693,5,0.7
0.000508,0,3.45828,10,4.95391,0.8,0.411983,5,0.8,0.691715,5,0.8
0.000509,0,3.46357,10,4.95083,0.9,0.412041,5,0.9,0.691826,5,0.9
0.00051,0,3.46895,10,4.94635,1,0.412127,5,1,0.692025,5,1
0.000511,1,3.47442,10,4.94285,0.1,0.412241,5,0.1,0.69231,5,0.1
0.000512,1,3.47983,10,4.94154,0.2,0.412339,5,0.2,0.692539,5,0.2
0.000513,1,3.48511,10,4.94183,0.3,0.412399,5,0.3,0.692639,5,0.3
0.000514,1,3.4903,10,4.94422,0.4,0.41243,5,0.4,0.692645,5,0.4
0.000515,0,3.49536,10,4.94702,0.5,0.412421,5,0.5,0.692524,5,0.5
0.000516,0,3.5004,10,4.94819,0.6,0.412404,5,0.6,0.692379,5,0.6
0.000517,0,3.50553,10,4.94823,0.7,0.412415,5,0.7,0.692331,5,0.7
0.000518,0,3.51073,10,4.94678,0.8,0.412446,5,0.8,0.692351,5,0.8
0.000519,0,3.51602,10,4.9439,0.9,0.412505,5,0.9,0.69246,5,0.9
0.00052,0,3.5214,10,4.9396,1,0.412592,5,1,0.692657,5,1
0.000521,1,3.52686,10,4.93628,0.1,0.412707,5,0.1,0.69294,5,0.1
0.000522,1,3.53227,10,4.93515,0.2,0.412806,5,0.2,0.693168,5,0.2
0.000523,1,3.53755,10,4.93561,0.3,0.412866,5,0.3,0.693267,5,0.3
0.000524,1,3.54274,10,4.93818,0.4,0.412898,5,0.4,0.69327,5,0.4
0.000525,0,3.5478,10,4.94117,0.5,0.41289,5,0.5,0.693148,5,0.5
0.000526,0,3.55283,10,4.94253,0.6,0.412872,5,0.6,0.693,5,0.6
0.000527,0,3.55796,10,4.94275,0.7,0.412883,5,0.7,0.692949,5,0.7
0.000528,0,3.56316,10,4.94148,0.8,0.412915,5,0.8,0.692966,5,0.8
0.000529,0,3.56845,10,4.93877,0.9,0.412974,5,0.9,0.693073,5,0.9
0.00053,0,3.57383,10,4.93465,5.63785e-013,0.413061,5,5.63785e-013,0.693268,5,5.63785e-013
0.000531,1,3.57929,10,4.9315,0.1,0.413175,5,0.1,0.693549,5,0.1
0.000532,1,3.5847,10,4.93054,0.2,0.413274,5,0.2,0.693774,5,0.2
0.000533,1,3.58997,10,4.93117,0.3,0.413335,5,0.3,0.69387,5,0.3
0.000534,1,3.59516,10,4.9339,0.4,0.413366,5,0.4,0.693871,5,0.4
0.000535,0,3.60021,10,4.93707,0.5,0.413358,5,0.5,0.693747,5,0.5
0.000536,0,3.60524,10,4.9386,0.6,0.41334,5,0.6,0.693596,5,0.6
0.000537,0,3.61037,10,4.93899,0.7,0.41335,5,0.7,0.693542,5,0.7
0.000538,0,3.61557,10,4.93789,0.8,0.413381,5,0.8,0.693556,5,0.8
0.000539,0,3.62085,10,4.93535,0.9,0.413439,5,0.9,0.693659,5,0.9
0.00054,0,3.62623,10,4.93139,1,0.413525,5,1,0.693851,5,1
0.000541,1,3.63169,10,4.92839,0.1,0.413639,5,0.1,0.694129,5,0.1
0.000542,1,3.63709,10,4.92758,0.2,0.413737,5,0.2,0.694351,5,0.2
0.000543,1,3.64236,10,4.92837,0.3,0.413796,5,0.3,0.694445,5,0.3
0.000544,1,3.64754,10,4.93125,0.4,0.413827,5,0.4,0.694443,5,0.4
0.000545,0,3.6526,10,4.93458,0.5,0.413817,5,0.5,0.694316,5,0.5
0.000546,0,3.65763,10,4.93627,0.6,0.413798,5,0.6,0.694161,5,0.6
0.000547,0,3.66275,10,4.93682,0.7,0.413807,5,0.7,0.694103,5,0.7
0.000548,0,3.66794,10,4.93587,0.8,0.413836,5,0.8,0.694114,5,0.8
0.000549,0,3.67322,10,4.93348,0.9,0.413893,5,0.9,0.694214,5,0.9
0.00055,0,3.67859,10,4.92966,1,0.413977,5,1,0.694402,5,1
0.000551,1,3.68405,10,4.92681,0.1,0.414089,5,0.1,0.694677,5,0.1
0.000552,1,3.68945,10,4.92614,0.2,0.414186,5,0.2,0.694896,5,0.2
0.000553,1,3.69472,10,4.92706,0.3,0.414244,5,0.3,0.694986,5,0.3
0.000554,1,3.6999,10,4.93008,0.4,0.414272,5,0.4,0.694981,5,0.4
0.000555,0,3.70495,10,4.93356,0.5,0.414261,5,0.5,0.694851,5,0.5
0.000556,0,3.70997,10,4.93539,0.6,0.414239,5,0.6,0.694691,5,0.6
0.000557,0,3.71509,10,4.93608,0.7,0.414246,5,0.7,0.69463,5,0.7
0.000558,0,3.72028,10,4.93527,0.8,0.414274,5,0.8,0.694636,5,0.8
0.000559,0,3.72556,10,4.93301,0.9,0.414328,5,0.9,0.694733,5,0.9
0.00056,0,3.73093,10,4.92933,6.28837e-013,0.41441,5,6.28837e-013,0.694917,5,6.28837e-013
0.000561,1,3.73638,10,4.92661,0.1,0.41452,5,0.1,0.695188,5,0.1
0.000562,1,3.74177,10,4.92606,0.2,0.414615,5,0.2,0.695403,5,0.2
0.000563,1,3.74704,10,4.9271,0.3,0.414671,5,0.3,0.69549,5,0.3
0.000564,1,3.75222,10,4.93024,0.4,0.414697,5,0.4,0.695481,5,0.4
0.000565,0,3.75726,10,4.93385,0.5,0.414684,5,0.5,0.695347,5,0.5
0.000566,0,3.76228,10,4.93581,0.6,0.414659,5,0.6,0.695184,5,0.6
0.000567,0,3.7674,10,4.93662,0.7,0.414664,5,0.7,0.695118,5,0.7
0.000568,0,3.77258,10,4.93593,0.8,0.414688,5,0.8,0.69512,5,0.8
0.000569,0,3.77786,10,4.93379,0.9,0.41474,5,0.9,0.695212,5,0.9
0.00057,0,3.78322,10,4.93022,1,0.41482,5,1,0.695392,5,1
0.000571,1,3.78867,10,4.92761,0.1,0.414928,5,0.1,0.695659,5,0.1
0.000572,1,3.79406,10,4.92717,0.2,0.415019,5,0.2,0.695871,5,0.2
0.000573,1,3.79932,10,4.92832,0.3,0.415072,5,0.3,0.695954,5,0.3
0.000574,1,3.80449,10,4.93156,0.4,0.415096,5,0.4,0.695941,5,0.4
0.000575,0,3.80954,10,4.93528,0.5,0.41508,5,0.5,0.695804,5,0.5
0.000576,0,3.81455,10,4.93735,0.6,0.415053,5,0.6,0.695635,5,0.6
0.000577,0,3.81966,10,4.93827,0.7,0.415055,5,0.7,0.695565,5,0.7
0.000578,0,3.82484,10,4.93768,0.8,0.415076,5,0.8,0.695563,5,0.8
0.000579,0,3.83011,10,4.93564,0.9,0.415125,5,0.9,0.695651,5,0.9
0.00058,0,3.83547,10,4.93217,1,0.415202,5,1,0.695827,5,1
0.000581,1,3.84091,10,4.92965,0.1,0.415306,5,0.1,0.69609,5,0.1
0.000582,1,3.8463,10,4.9293,0.2,0.415395,5,0.2,0.696297,5,0.2
0.000583,1,3.85156,10,4.93054,0.3,0.415445,5,0.3,0.696376,5,0.3
0.000584,1,3.85673,10,4.93387,0.4,0.415466,5,0.4,0.69636,5,0.4
0.000585,0,3.86177,10,4.93769,0.5,0.415447,5,0.5,0.696218,5,0.5
0.000586,0,3.86678,10,4.93985,0.6,0.415417,5,0.6,0.696046,5,0.6
0.000587,0,3.87189,10,4.94086,0.7,0.415415,5,0.7,0.695971,5,0.7
0.000588,0,3.87706,10,4.94036,0.8,0.415433,5,0.8,0.695965,5,0.8
0.000589,0,3.88233,10,4.9384,0.9,0.415479,5,0.9,0.696048,5,0.9
0.00059,0,3.88768,10,4.93501,6.93889e-013,0.415553,5,6.93889e-013,0.69622,5,6.93889e-013
0.000591,1,3.89312,10,4.93257,0.1,0.415654,5,0.1,0.696478,5,0.1
0.000592,1,3.89851,10,4.9323,0.2,0.41574,5,0.2,0.696681,5,0.2
0.000593,1,3.90376,10,4.93361,0.3,0.415787,5,0.3,0.696756,5,0.3
0.000594,1,3.90892,10,4.937,0.4,0.415804,5,0.4,0.696736,5,0.4
0.000595,0,3.91396,10,4.94091,0.5,0.415782,5,0.5,0.696591,5,0.5
0.000596,0,3.91896,10,4.94314,0.6,0.415748,5,0.6,0.696413,5,0.6
0.000597,0,3.92407,10,4.94422,0.7,0.415743,5,0.7,0.696334,5,0.7
0.000598,0,3.92924,10,4.9438,0.8,0.415758,5,0.8,0.696323,5,0.8
0.000599,0,3.9345,10,4.94191,0.9,0.4158,5,0.9,0.696402,5,0.9
0.0006,0,3.93985,10,4.93859,1,0.41587,5,1,0.69657,5,1
0.000601,1,3.94528,10,4.93621,0.1,0.415968,5,0.1,0.696824,5,0.1
0.000602,1,3.95067,10,4.93599,0.2,0.416051,5,0.2,0.697023,5,0.2
0.000603,1,3.95592,10,4.93736,0.3,0.416094,5,0.3,0.697094,5,0.3
0.000604,1,3.96108,10,4.94081,0.4,0.416108,5,0.4,0.69707,5,0.4
0.000605,0,3.96611,10,4.94478,0.5,0.416083,5,0.5,0.69692,5,0.5
0.000606,0,3.97111,10,4.94707,0.6,0.416045,5,0.6,0.696738,5,0.6
0.000607,0,3.97621,10,4.94821,0.7,0.416037,5,0.7,0.696655,5,0.7
0.000608,0,3.98137,10,4.94784,0.8,0.416048,5,0.8,0.69664,5,0.8
0.000609,0,3.98663,10,4.946,0.9,0.416087,5,0.9,0.696714,5,0.9
0.00061,0,3.99197,10,4.94273,1,0.416154,5,1,0.696878,5,1
0.000611,1,3.99741,10,4.9404,0.1,0.416248,5,0.1,0.697128,5,0.1
0.000612,1,4.00278,10,4.94023,0.2,0.416327,5,0.2,0.697323,5,0.2
